sInvented,sProcedural,sConceptual,tInitSelect,tCompare,tDiscussQ,tConnectBigIdeas,tConnectOthers,tPressExplain,condition,seg_num,unit,teacher,groups,C1_prob,C2_prob,C3_prob,C4_prob,class
1,1,1,1,1,2,1,1,1,0,3,1,1060400,seat,0.828,0,0.006,0.166,1
1,2,1,1,1,1,1,1,1,0,4,1,1060400,seat,0.998,0,0.001,0,1
1,1,1,1,1,1,1,1,1,0,5,1,1060400,seat,1,0,0,0,1
1,1,1,1,1,1,1,1,1,0,6,1,1060400,seat,1,0,0,0,1
1,1,1,1,1,1,1,1,1,0,7,1,1060400,seat,1,0,0,0,1
1,1,1,1,2,1,1,1,1,0,8,1,1060400,seat,0.994,0,0.005,0.001,1
1,1,1,1,1,1,1,1,1,0,9,1,1060400,seat,1,0,0,0,1
1,1,1,1,1,1,1,1,1,0,10,1,1060400,seat,1,0,0,0,1
1,1,1,1,1,1,1,1,1,0,11,1,1060400,seat,1,0,0,0,1
1,1,1,1,1,1,1,1,1,0,12,1,1060400,seat,1,0,0,0,1
1,1,1,1,1,1,1,1,1,0,13,1,1060400,seat,1,0,0,0,1
2,2,1,2,1,2,1,1,1,1,1,1,3190500,small_groups,0.014,0.003,0.982,0.001,3
2,2,2,1,1,2,1,1,1,1,2,1,3190500,small_groups,0.015,0.007,0.776,0.201,3
2,2,2,1,1,2,1,1,1,1,3,1,3190500,whole,0.015,0.007,0.776,0.201,3
2,2,2,1,1,2,1,1,1,1,4,1,3190500,whole,0.015,0.007,0.776,0.201,3
2,2,2,2,1,2,2,1,1,1,5,1,3190500,small_groups,0,0.267,0.724,0.009,3
2,2,2,1,2,2,1,1,1,1,6,1,3190500,small_groups,0.001,0.062,0.86,0.077,3
2,2,2,1,2,2,2,1,1,1,7,1,3190500,small_groups,0,0.592,0.32,0.088,2
2,2,2,1,2,2,1,1,1,1,8,1,3190500,whole,0.001,0.062,0.86,0.077,3
2,2,2,1,2,2,2,1,1,1,9,1,3190500,whole,0,0.592,0.32,0.088,2
2,2,2,2,2,2,1,1,2,1,10,1,3190500,small_groups,0,0.294,0.705,0.001,3
2,2,1,1,2,2,2,1,1,1,11,1,3190500,whole,0.004,0.28,0.653,0.063,3
2,2,2,1,2,2,1,1,1,1,12,1,3190500,whole,0.001,0.062,0.86,0.077,3
2,2,2,1,1,2,2,1,2,1,13,1,3190500,whole,0,0.339,0.35,0.311,3
2,2,2,1,1,2,1,1,2,1,14,1,3190500,whole,0,0.028,0.754,0.217,3
2,1,2,1,2,2,1,1,1,1,15,1,3190500,whole,0.004,0.096,0.653,0.247,3
2,2,2,2,1,2,1,1,2,1,1,2,3190500,whole,0,0.053,0.943,0.004,3
2,1,2,1,1,2,1,1,2,1,2,2,3190500,whole,0,0.033,0.437,0.53,4
2,2,2,2,1,2,1,1,1,1,3,2,3190500,whole,0.001,0.014,0.981,0.004,3
2,2,2,1,2,2,1,1,2,1,4,2,3190500,whole,0,0.203,0.725,0.072,3
2,2,2,1,1,2,1,1,2,1,5,2,3190500,whole,0,0.028,0.754,0.217,3
2,1,2,1,1,2,1,1,1,1,6,2,3190500,small_groups,0.051,0.009,0.449,0.491,4
2,2,2,1,1,2,2,1,2,1,7,2,3190500,whole,0,0.339,0.35,0.311,3
2,1,2,2,2,2,1,1,1,1,8,2,3190500,small_groups,0,0.178,0.817,0.005,3
2,1,2,1,1,2,1,1,1,1,9,2,3190500,whole,0.051,0.009,0.449,0.491,4
2,2,1,2,1,2,1,1,2,1,1,3,3190500,whole,0,0.013,0.986,0.001,3
2,2,2,1,1,2,1,1,2,1,2,3,3190500,whole,0,0.028,0.754,0.217,3
2,1,2,1,1,2,1,1,1,1,3,3,3190500,small_groups,0.051,0.009,0.449,0.491,4
2,2,1,1,1,2,1,1,1,1,4,3,3190500,whole,0.228,0.002,0.707,0.064,3
2,2,1,2,1,2,1,1,2,1,5,3,3190500,whole,0,0.013,0.986,0.001,3
2,2,1,1,1,1,1,1,2,1,6,3,3190500,whole,0.028,0.001,0.969,0.002,3
2,2,1,1,1,2,1,1,1,1,7,3,3190500,small_groups,0.228,0.002,0.707,0.064,3
2,2,1,1,1,2,1,1,1,1,8,3,3190500,small_groups,0.228,0.002,0.707,0.064,3
2,2,2,1,1,2,1,1,1,1,9,3,3190500,small_groups,0.015,0.007,0.776,0.201,3
2,2,2,1,2,2,1,1,2,1,10,3,3190500,whole,0,0.203,0.725,0.072,3
2,2,2,1,1,2,1,1,1,1,11,3,3190500,small_groups,0.015,0.007,0.776,0.201,3
2,1,2,1,1,2,1,1,2,1,12,3,3190500,small_groups,0,0.033,0.437,0.53,4
2,2,2,1,1,1,1,1,2,1,13,3,3190500,whole,0.002,0.002,0.989,0.007,3
2,2,2,1,2,2,1,1,2,1,14,3,3190500,whole,0,0.203,0.725,0.072,3
2,2,2,1,1,2,1,1,1,1,15,3,3190500,whole,0.015,0.007,0.776,0.201,3
1,1,2,1,1,2,1,1,2,1,1,5,3190500,small_groups,0,0.004,0.011,0.985,4
1,2,1,1,2,2,1,1,1,1,2,5,3190500,whole,0.27,0.016,0.211,0.503,4
1,1,2,1,2,2,2,1,2,1,3,5,3190500,small_groups,0,0.403,0.006,0.591,4
1,1,2,1,1,2,1,1,1,1,4,5,3190500,whole,0.096,0.001,0.011,0.892,4
1,2,2,1,1,2,1,1,1,1,5,5,3190500,whole,0.071,0.002,0.045,0.883,4
1,2,2,1,1,2,1,1,1,1,6,5,3190500,small_groups,0.071,0.002,0.045,0.883,4
1,2,2,1,2,2,1,1,2,1,7,5,3190500,whole,0,0.128,0.101,0.77,4
1,1,2,1,1,2,1,1,1,1,8,5,3190500,whole,0.096,0.001,0.011,0.892,4
1,2,1,1,1,1,1,1,1,1,9,5,3190500,whole,0.998,0,0.001,0,1
1,2,2,1,1,2,1,1,1,1,10,5,3190500,whole,0.071,0.002,0.045,0.883,4
1,1,2,1,2,2,1,1,2,1,11,5,3190500,whole,0,0.073,0.028,0.899,4
1,1,2,1,1,2,1,1,1,1,12,5,3190500,small_groups,0.096,0.001,0.011,0.892,4
1,1,2,1,1,2,1,1,1,1,13,5,3190500,whole,0.096,0.001,0.011,0.892,4
1,2,2,1,1,2,1,1,1,1,14,5,3190500,whole,0.071,0.002,0.045,0.883,4
1,2,2,1,2,1,1,1,1,1,15,5,3190500,whole,0.66,0.006,0.288,0.046,1
1,1,1,1,1,2,1,1,2,1,1,4,3190500,whole,0.013,0.002,0.03,0.955,4
1,1,2,1,1,2,2,1,1,1,2,4,3190500,whole,0.012,0.009,0.004,0.975,4
1,1,1,1,1,2,1,1,1,1,3,4,3190500,whole,0.828,0,0.006,0.166,1
1,1,2,1,1,2,1,1,1,1,4,4,3190500,small_groups,0.096,0.001,0.011,0.892,4
1,1,2,1,1,2,1,1,2,1,5,4,3190500,small_groups,0,0.004,0.011,0.985,4
2,2,2,1,1,2,1,1,1,1,6,4,3190500,small_groups,0.015,0.007,0.776,0.201,3
2,1,2,1,1,2,1,1,2,1,7,4,3190500,whole,0,0.033,0.437,0.53,4
1,1,2,1,1,2,1,1,1,1,8,4,3190500,whole,0.096,0.001,0.011,0.892,4
1,2,2,1,1,2,1,1,2,1,9,4,3190500,whole,0,0.007,0.043,0.949,4
1,1,2,1,1,2,1,1,1,1,10,4,3190500,whole,0.096,0.001,0.011,0.892,4
1,2,2,1,1,2,1,1,1,1,11,4,3190500,whole,0.071,0.002,0.045,0.883,4
1,1,2,1,1,2,1,1,2,1,12,4,3190500,whole,0,0.004,0.011,0.985,4
1,2,2,1,1,1,1,1,1,1,13,4,3190500,small_groups,0.969,0,0.021,0.01,1
1,1,2,1,1,2,1,1,2,1,14,4,3190500,whole,0,0.004,0.011,0.985,4
1,2,2,1,1,2,1,1,1,1,15,4,3190500,whole,0.071,0.002,0.045,0.883,4
1,1,1,1,1,1,1,1,1,1,1,2,4040400,seat,1,0,0,0,1
2,2,1,1,1,1,1,1,1,1,2,2,4040400,small_groups,0.903,0,0.097,0,1
2,2,1,2,1,2,1,1,1,1,3,2,4040400,small_groups,0.014,0.003,0.982,0.001,3
2,2,1,2,2,2,2,1,2,1,4,2,4040400,whole,0,0.714,0.286,0,2
2,2,1,2,2,2,2,1,2,1,5,2,4040400,whole,0,0.714,0.286,0,2
2,2,1,1,2,2,2,1,2,1,6,2,4040400,whole,0,0.603,0.359,0.038,2
2,2,1,2,1,1,1,1,1,1,7,2,4040400,small_groups,0.29,0,0.71,0,3
2,2,1,1,1,1,1,1,1,1,8,2,4040400,small_groups,0.903,0,0.097,0,1
2,2,1,1,1,2,1,1,2,1,9,2,4040400,whole,0.001,0.008,0.901,0.09,3
2,2,1,1,1,2,1,1,2,1,10,2,4040400,whole,0.001,0.008,0.901,0.09,3
2,2,2,1,1,2,2,1,2,1,11,2,4040400,whole,0,0.339,0.35,0.311,3
1,1,1,1,1,1,1,1,1,1,12,2,4040400,whole,1,0,0,0,1
2,2,1,1,1,1,1,1,1,1,1,3,4040400,small_groups,0.903,0,0.097,0,1
2,2,2,1,1,2,1,1,2,1,2,3,4040400,small_groups,0,0.028,0.754,0.217,3
2,2,1,1,1,1,1,1,1,1,3,3,4040400,small_groups,0.903,0,0.097,0,1
2,2,2,1,1,2,1,1,2,1,4,3,4040400,small_groups,0,0.028,0.754,0.217,3
2,2,2,1,1,2,1,1,2,1,5,3,4040400,small_groups,0,0.028,0.754,0.217,3
2,2,1,2,1,1,1,1,1,1,6,3,4040400,small_groups,0.29,0,0.71,0,3
2,2,2,2,1,2,1,1,1,1,7,3,4040400,whole,0.001,0.014,0.981,0.004,3
1,1,2,1,1,2,1,1,2,1,8,3,4040400,whole,0,0.004,0.011,0.985,4
1,1,2,1,1,2,1,1,1,1,9,3,4040400,whole,0.096,0.001,0.011,0.892,4
1,1,2,1,1,2,1,1,1,1,10,3,4040400,whole,0.096,0.001,0.011,0.892,4
1,1,2,1,1,2,1,1,1,1,11,3,4040400,whole,0.096,0.001,0.011,0.892,4
2,2,1,2,1,2,1,1,1,1,1,3,4040400,whole,0.014,0.003,0.982,0.001,3
2,2,2,2,2,2,1,1,1,1,2,3,4040400,whole,0,0.096,0.903,0.001,3
2,2,2,1,2,2,1,1,1,1,3,3,4040400,whole,0.001,0.062,0.86,0.077,3
2,2,1,1,2,1,2,1,1,1,4,3,4040400,small_groups,0.141,0.022,0.834,0.002,3
2,2,1,1,1,2,1,1,1,1,5,3,4040400,small_groups,0.228,0.002,0.707,0.064,3
2,2,1,1,1,2,1,1,1,1,6,3,4040400,small_groups,0.228,0.002,0.707,0.064,3
2,2,1,2,1,2,1,1,2,1,7,3,4040400,seat,0,0.013,0.986,0.001,3
2,2,1,1,2,2,1,1,1,1,8,3,4040400,seat,0.015,0.016,0.94,0.029,3
2,2,1,1,2,2,1,1,2,1,9,3,4040400,whole,0,0.059,0.909,0.032,3
2,2,2,1,1,2,2,1,2,1,10,3,4040400,whole,0,0.339,0.35,0.311,3
2,2,1,2,1,2,1,1,2,1,1,4,4040400,whole,0,0.013,0.986,0.001,3
2,2,2,1,1,2,1,1,2,1,2,4,4040400,small_groups,0,0.028,0.754,0.217,3
2,2,1,1,1,2,1,1,1,1,3,4,4040400,small_groups,0.228,0.002,0.707,0.064,3
2,2,2,1,1,1,1,1,1,1,4,4,4040400,small_groups,0.364,0,0.631,0.004,3
2,2,1,1,1,1,1,1,1,1,5,4,4040400,small_groups,0.903,0,0.097,0,1
2,2,2,1,2,2,1,1,2,1,6,4,4040400,small_groups,0,0.203,0.725,0.072,3
2,2,2,1,2,2,1,1,2,1,7,4,4040400,whole,0,0.203,0.725,0.072,3
2,2,2,1,2,2,2,1,2,1,8,4,4040400,whole,0,0.847,0.117,0.036,2
2,1,2,1,1,2,1,1,2,1,9,4,4040400,whole,0,0.033,0.437,0.53,4
2,2,1,1,1,2,1,1,1,1,1,2,3180200,small_groups,0.228,0.002,0.707,0.064,3
2,2,2,1,1,2,1,1,2,1,2,2,3180200,small_groups,0,0.028,0.754,0.217,3
2,2,2,1,2,2,1,1,2,1,3,2,3180200,small_groups,0,0.203,0.725,0.072,3
2,2,2,2,1,2,1,1,2,1,4,2,3180200,small_groups,0,0.053,0.943,0.004,3
2,2,2,2,1,2,1,1,2,1,5,2,3180200,whole,0,0.053,0.943,0.004,3
2,2,2,1,1,2,1,1,2,1,6,2,3180200,whole,0,0.028,0.754,0.217,3
2,2,2,1,1,2,2,1,2,1,7,2,3180200,whole,0,0.339,0.35,0.311,3
2,2,1,2,1,2,1,1,2,1,8,2,3180200,whole,0,0.013,0.986,0.001,3
2,2,2,1,1,2,2,1,2,1,9,2,3180200,whole,0,0.339,0.35,0.311,3
2,2,2,1,2,2,2,1,2,1,10,2,3180200,whole,0,0.847,0.117,0.036,2
2,2,2,1,1,2,2,1,2,1,11,2,3180200,whole,0,0.339,0.35,0.311,3
2,2,2,1,1,2,1,2,2,1,12,2,3180200,whole,0,0.222,0.621,0.157,3
2,2,1,1,1,2,1,1,2,1,13,2,3180200,whole,0.001,0.008,0.901,0.09,3
1,1,2,1,1,2,1,2,2,1,1,2,5070100,small_groups,0,0.039,0.012,0.95,4
1,2,2,1,1,2,1,1,2,1,2,2,5070100,small_groups,0,0.007,0.043,0.949,4
2,1,1,1,1,2,1,1,1,1,3,2,5070100,small_groups,0.568,0.001,0.312,0.118,1
2,1,2,1,1,2,1,1,2,1,4,2,5070100,small_groups,0,0.033,0.437,0.53,4
2,2,2,1,1,2,1,1,2,1,5,2,5070100,small_groups,0,0.028,0.754,0.217,3
2,2,1,2,1,2,1,1,2,1,6,2,5070100,small_groups,0,0.013,0.986,0.001,3
2,2,2,1,1,2,1,1,2,1,7,2,5070100,small_groups,0,0.028,0.754,0.217,3
2,1,2,2,2,2,1,1,2,1,8,2,5070100,small_groups,0,0.459,0.537,0.003,3
2,1,2,2,1,2,1,1,2,1,9,2,5070100,small_groups,0,0.101,0.883,0.016,3
2,2,2,1,1,2,1,1,2,1,10,2,5070100,small_groups,0,0.028,0.754,0.217,3
2,2,1,2,2,2,1,1,2,1,11,2,5070100,small_groups,0,0.088,0.911,0,3
2,1,1,1,2,2,1,1,1,1,12,2,5070100,seat,0.073,0.027,0.796,0.105,3
2,2,2,1,2,2,1,1,2,1,13,2,5070100,seat,0,0.203,0.725,0.072,3
2,1,2,1,1,2,1,1,2,1,14,2,5070100,seat,0,0.033,0.437,0.53,4
1,1,2,1,1,2,1,1,2,1,15,2,5070100,seat,0,0.004,0.011,0.985,4
2,2,2,2,1,2,1,1,2,1,1,3,5070100,small_groups,0,0.053,0.943,0.004,3
2,2,1,2,1,2,1,1,1,1,2,3,5070100,small_groups,0.014,0.003,0.982,0.001,3
2,1,2,1,1,2,1,1,2,1,3,3,5070100,small_groups,0,0.033,0.437,0.53,4
2,1,2,2,1,2,1,1,1,1,4,3,5070100,small_groups,0.005,0.028,0.952,0.015,3
2,2,1,1,1,2,1,1,2,1,5,3,5070100,small_groups,0.001,0.008,0.901,0.09,3
2,2,2,2,2,2,1,1,1,1,6,3,5070100,small_groups,0,0.096,0.903,0.001,3
2,2,1,2,2,2,1,1,1,1,7,3,5070100,small_groups,0.001,0.024,0.975,0,3
2,2,1,1,2,2,1,1,1,1,8,3,5070100,whole,0.015,0.016,0.94,0.029,3
2,2,2,1,1,2,1,1,2,1,9,3,5070100,small_groups,0,0.028,0.754,0.217,3
2,2,2,1,1,2,1,1,2,1,10,3,5070100,small_groups,0,0.028,0.754,0.217,3
2,1,2,1,2,2,1,1,2,1,11,3,5070100,small_groups,0,0.288,0.502,0.211,3
2,2,2,1,2,2,1,1,2,1,12,3,5070100,small_groups,0,0.203,0.725,0.072,3
2,1,2,1,2,2,1,1,2,1,13,3,5070100,whole,0,0.288,0.502,0.211,3
1,1,2,1,1,2,1,1,2,1,14,3,5070100,small_groups,0,0.004,0.011,0.985,4
1,1,1,1,1,2,1,1,1,1,15,3,5070100,small_groups,0.828,0,0.006,0.166,1
1,1,1,1,1,1,1,1,1,1,16,3,5070100,small_groups,1,0,0,0,1
2,2,2,2,2,2,2,1,2,1,1,1,5070100,whole,0,0.915,0.085,0,2
2,2,2,2,2,2,2,1,2,1,2,1,5070100,small_groups,0,0.915,0.085,0,2
2,1,2,1,2,2,1,1,2,1,3,1,5070100,small_groups,0,0.288,0.502,0.211,3
2,1,2,1,2,2,1,1,1,1,4,1,5070100,small_groups,0.004,0.096,0.653,0.247,3
1,1,1,2,1,2,1,1,1,1,5,1,5070100,small_groups,0.813,0.004,0.128,0.055,1
2,2,2,1,1,2,2,1,1,1,6,1,5070100,whole,0.004,0.12,0.487,0.389,3
2,2,2,1,2,2,1,1,2,1,7,1,5070100,whole,0,0.203,0.725,0.072,3
2,2,1,1,1,2,1,1,1,1,8,1,5070100,small_groups,0.228,0.002,0.707,0.064,3
2,2,2,1,1,2,1,1,2,1,9,1,5070100,small_groups,0,0.028,0.754,0.217,3
2,1,2,1,1,2,2,1,2,1,10,1,5070100,small_groups,0,0.295,0.149,0.556,4
2,2,2,1,1,2,2,1,2,1,11,1,5070100,small_groups,0,0.339,0.35,0.311,3
2,2,2,2,1,2,2,1,1,1,12,1,5070100,whole,0,0.267,0.724,0.009,3
2,2,2,2,1,2,1,1,2,1,13,1,5070100,whole,0,0.053,0.943,0.004,3
2,2,2,2,2,2,2,1,1,1,14,1,5070100,whole,0,0.733,0.266,0.001,2
2,1,2,2,1,2,1,1,2,1,15,1,5070100,whole,0,0.101,0.883,0.016,3
1,1,1,1,1,2,1,1,1,1,16,1,5070100,seat,0.828,0,0.006,0.166,1
1,1,1,1,1,2,1,1,1,1,17,1,5070100,seat,0.828,0,0.006,0.166,1
1,2,2,1,1,2,1,1,1,1,1,5,5070100,whole,0.071,0.002,0.045,0.883,4
1,1,2,1,2,2,2,1,2,1,2,5,5070100,whole,0,0.403,0.006,0.591,4
1,2,2,1,2,2,2,1,2,1,3,5,5070100,whole,0,0.573,0.017,0.409,2
1,1,2,1,1,2,2,1,1,1,4,5,5070100,whole,0.012,0.009,0.004,0.975,4
1,2,1,1,1,2,1,1,2,1,1,6,5070100,small_groups,0.009,0.004,0.114,0.872,4
1,2,1,1,1,2,1,1,2,1,2,6,5070100,small_groups,0.009,0.004,0.114,0.872,4
2,2,1,2,1,1,1,1,1,1,1,1,5060100,whole,0.29,0,0.71,0,3
2,2,1,1,1,2,1,1,2,1,2,1,5060100,whole,0.001,0.008,0.901,0.09,3
2,2,2,2,1,2,1,1,2,1,3,1,5060100,seat,0,0.053,0.943,0.004,3
2,1,2,1,2,2,1,1,2,1,4,1,5060100,seat,0,0.288,0.502,0.211,3
2,2,2,2,1,2,1,1,2,1,5,1,5060100,seat,0,0.053,0.943,0.004,3
2,2,2,2,2,2,1,1,1,1,6,1,5060100,seat,0,0.096,0.903,0.001,3
2,2,2,1,1,2,1,1,2,1,7,1,5060100,whole,0,0.028,0.754,0.217,3
2,1,1,1,1,2,1,1,1,1,8,1,5060100,whole,0.568,0.001,0.312,0.118,1
2,1,1,1,2,2,1,1,1,1,9,1,5060100,whole,0.073,0.027,0.796,0.105,3
2,2,1,2,1,2,1,1,1,1,10,1,5060100,whole,0.014,0.003,0.982,0.001,3
2,2,2,1,2,2,1,1,1,1,11,1,5060100,whole,0.001,0.062,0.86,0.077,3
1,1,1,1,1,2,1,1,1,1,12,1,5060100,seat,0.828,0,0.006,0.166,1
2,2,2,1,1,2,1,1,1,1,13,1,5060100,whole,0.015,0.007,0.776,0.201,3
2,2,1,1,1,2,1,1,1,1,14,1,5060100,whole,0.228,0.002,0.707,0.064,3
1,1,1,1,1,1,1,1,1,1,15,1,5060100,seat,1,0,0,0,1
2,1,1,1,1,1,1,1,1,1,1,2,5060100,whole,0.981,0,0.019,0,1
2,1,1,2,1,1,1,1,1,1,2,2,5060100,whole,0.698,0,0.302,0,1
2,1,1,1,1,1,1,1,1,1,3,2,5060100,small_groups,0.981,0,0.019,0,1
2,1,1,1,1,1,1,1,1,1,4,2,5060100,small_groups,0.981,0,0.019,0,1
2,2,1,1,1,2,1,1,1,1,5,2,5060100,small_groups,0.228,0.002,0.707,0.064,3
2,1,1,1,1,1,1,1,1,1,6,2,5060100,small_groups,0.981,0,0.019,0,1
2,1,2,1,1,2,1,1,1,1,7,2,5060100,small_groups,0.051,0.009,0.449,0.491,4
2,1,1,1,1,1,1,1,1,1,8,2,5060100,small_groups,0.981,0,0.019,0,1
2,1,1,1,1,1,1,1,1,1,9,2,5060100,small_groups,0.981,0,0.019,0,1
2,1,1,1,1,2,1,1,1,1,10,2,5060100,small_groups,0.568,0.001,0.312,0.118,1
1,1,1,1,1,2,1,1,1,1,11,2,5060100,whole,0.828,0,0.006,0.166,1
2,1,1,1,2,2,1,1,1,1,12,2,5060100,whole,0.073,0.027,0.796,0.105,3
1,1,1,1,1,2,1,1,1,1,13,2,5060100,whole,0.828,0,0.006,0.166,1
2,1,2,1,1,2,1,1,2,1,1,3,5060100,whole,0,0.033,0.437,0.53,4
2,1,2,1,1,2,1,1,2,1,2,3,5060100,small_groups,0,0.033,0.437,0.53,4
2,2,1,1,1,2,1,1,1,1,3,3,5060100,small_groups,0.228,0.002,0.707,0.064,3
2,2,1,1,1,2,1,1,1,1,4,3,5060100,small_groups,0.228,0.002,0.707,0.064,3
2,2,1,1,1,2,1,1,1,1,5,3,5060100,small_groups,0.228,0.002,0.707,0.064,3
2,2,1,2,2,2,1,1,1,1,6,3,5060100,small_groups,0.001,0.024,0.975,0,3
2,1,2,1,1,2,1,1,2,1,7,3,5060100,small_groups,0,0.033,0.437,0.53,4
2,1,2,1,1,2,1,1,1,1,8,3,5060100,small_groups,0.051,0.009,0.449,0.491,4
2,1,2,1,1,2,1,1,2,1,9,3,5060100,small_groups,0,0.033,0.437,0.53,4
2,2,1,1,1,2,2,1,2,1,10,3,5060100,whole,0,0.146,0.652,0.202,3
2,2,2,1,1,2,2,1,2,1,11,3,5060100,whole,0,0.339,0.35,0.311,3
2,1,1,1,1,2,1,1,1,1,12,3,5060100,whole,0.568,0.001,0.312,0.118,1
2,2,1,2,1,2,1,1,1,1,13,3,5060100,whole,0.014,0.003,0.982,0.001,3
2,1,2,1,1,2,1,1,1,1,14,3,5060100,small_groups,0.051,0.009,0.449,0.491,4
1,1,1,1,1,2,1,1,1,1,15,3,5060100,whole,0.828,0,0.006,0.166,1
1,1,2,1,1,2,1,1,1,1,1,4,5060100,whole,0.096,0.001,0.011,0.892,4
1,1,2,1,1,2,1,1,2,1,2,4,5060100,small_groups,0,0.004,0.011,0.985,4
1,1,2,1,1,2,1,1,2,1,3,4,5060100,whole,0,0.004,0.011,0.985,4
1,1,2,1,1,2,2,1,2,1,4,4,5060100,small_groups,0,0.03,0.003,0.966,4
1,2,2,1,1,2,2,1,2,1,5,4,5060100,small_groups,0,0.06,0.014,0.926,4
1,2,2,1,1,2,2,1,2,1,6,4,5060100,small_groups,0,0.06,0.014,0.926,4
1,2,2,1,1,2,2,1,2,1,7,4,5060100,small_groups,0,0.06,0.014,0.926,4
1,2,2,1,1,2,1,2,2,1,8,4,5060100,small_groups,0,0.074,0.046,0.881,4
1,2,2,1,1,2,1,1,2,1,9,4,5060100,small_groups,0,0.007,0.043,0.949,4
1,1,1,1,1,2,1,1,2,1,10,4,5060100,small_groups,0.013,0.002,0.03,0.955,4
1,1,1,1,1,2,1,1,2,1,11,4,5060100,whole,0.013,0.002,0.03,0.955,4
1,1,2,1,1,2,1,1,2,1,12,4,5060100,whole,0,0.004,0.011,0.985,4
1,2,2,1,1,2,1,1,2,1,13,4,5060100,whole,0,0.007,0.043,0.949,4
1,2,2,1,1,2,2,1,2,1,14,4,5060100,whole,0,0.06,0.014,0.926,4
1,2,2,1,1,2,2,2,2,1,15,4,5060100,whole,0,0.409,0.01,0.581,4
1,1,2,1,1,2,2,1,2,1,1,5,5060100,small_groups,0,0.03,0.003,0.966,4
1,1,2,1,1,2,1,1,2,1,2,5,5060100,small_groups,0,0.004,0.011,0.985,4
1,1,2,1,1,2,1,1,2,1,3,5,5060100,small_groups,0,0.004,0.011,0.985,4
1,1,2,1,1,2,1,1,1,1,4,5,5060100,seat,0.096,0.001,0.011,0.892,4
1,1,1,1,1,2,1,1,1,1,5,5,5060100,whole,0.828,0,0.006,0.166,1
1,1,2,1,1,2,1,1,2,1,6,5,5060100,whole,0,0.004,0.011,0.985,4
1,1,1,1,1,2,1,1,1,1,7,5,5060100,small_groups,0.828,0,0.006,0.166,1
1,1,2,1,1,2,1,1,2,1,8,5,5060100,small_groups,0,0.004,0.011,0.985,4
1,1,1,1,2,2,1,1,1,1,9,5,5060100,seat,0.393,0.008,0.054,0.544,4
1,1,2,1,1,2,1,1,1,1,10,5,5060100,whole,0.096,0.001,0.011,0.892,4
1,1,2,1,1,2,1,1,1,1,11,5,5060100,small_groups,0.096,0.001,0.011,0.892,4
1,1,1,1,1,2,1,1,1,1,12,5,5060100,small_groups,0.828,0,0.006,0.166,1
1,1,2,1,1,2,1,1,2,1,13,5,5060100,small_groups,0,0.004,0.011,0.985,4
1,1,1,1,1,2,1,1,1,1,14,5,5060100,whole,0.828,0,0.006,0.166,1
1,1,1,1,1,1,1,1,1,1,1,1,1180100,whole,1,0,0,0,1
1,2,1,1,2,2,1,1,1,1,2,1,1180100,whole,0.27,0.016,0.211,0.503,4
1,1,2,1,1,2,1,1,2,1,3,1,1180100,whole,0,0.004,0.011,0.985,4
1,1,1,1,2,1,1,1,1,1,4,1,1180100,whole,0.994,0,0.005,0.001,1
2,2,1,2,2,2,1,1,2,1,5,1,1180100,whole,0,0.088,0.911,0,3
2,1,1,1,2,2,2,2,2,1,6,1,1180100,whole,0,0.959,0.029,0.012,2
2,2,1,1,1,2,1,2,2,1,7,1,1180100,whole,0,0.071,0.854,0.075,3
2,1,2,1,2,2,2,2,2,1,8,1,1180100,whole,0,0.985,0.007,0.008,2
1,1,1,1,1,2,1,1,2,1,9,1,1180100,whole,0.013,0.002,0.03,0.955,4
1,1,1,1,1,2,1,1,2,1,10,1,1180100,whole,0.013,0.002,0.03,0.955,4
1,1,1,1,1,2,1,1,2,1,11,1,1180100,whole,0.013,0.002,0.03,0.955,4
1,1,1,1,1,2,1,1,1,1,12,1,1180100,whole,0.828,0,0.006,0.166,1
1,1,1,1,1,1,1,1,1,1,1,2,1180100,whole,1,0,0,0,1
1,1,1,2,1,1,1,1,1,1,2,2,1180100,whole,0.995,0,0.005,0,1
2,1,1,2,1,1,1,1,1,1,3,2,1180100,whole,0.698,0,0.302,0,1
1,1,1,2,1,1,1,1,1,1,4,2,1180100,small_groups,0.995,0,0.005,0,1
2,2,1,1,1,1,1,1,1,1,5,2,1180100,small_groups,0.903,0,0.097,0,1
2,2,1,1,1,1,1,1,1,1,6,2,1180100,small_groups,0.903,0,0.097,0,1
2,2,1,1,1,1,1,1,1,1,7,2,1180100,small_groups,0.903,0,0.097,0,1
1,2,1,2,1,2,1,2,1,1,8,2,1180100,small_groups,0.066,0.108,0.758,0.068,3
2,2,2,2,1,1,1,1,1,1,9,2,1180100,whole,0.025,0.001,0.974,0,3
2,2,2,2,1,1,1,1,2,1,10,2,1180100,whole,0,0.003,0.996,0,3
2,2,1,2,1,1,1,1,2,1,11,2,1180100,small_groups,0.001,0.001,0.998,0,3
2,2,2,2,1,1,1,1,1,1,12,2,1180100,small_groups,0.025,0.001,0.974,0,3
2,1,1,1,1,1,1,1,1,1,13,2,1180100,whole,0.981,0,0.019,0,1
2,2,1,2,1,2,1,1,1,1,14,2,1180100,whole,0.014,0.003,0.982,0.001,3
2,2,1,2,1,2,1,2,1,1,15,2,1180100,small_groups,0.001,0.03,0.967,0.001,3
2,1,2,2,2,2,2,1,1,1,16,2,1180100,whole,0,0.847,0.15,0.003,2
